20:23:11.084;[RPM] 4;0.0
20:23:11.102;[RPM] 4;0.0
20:23:11.138;[RPM] 4;0.0
20:23:11.173;[RPM] 4;0.0
20:23:11.234;[RPM] 4;0.0
20:23:11.272;[RPM] 4;0.0
20:23:11.298;[RPM] 4;0.0
20:23:11.382;[RPM] 4;0.0
20:23:11.422;[RPM] 4;0.0
20:23:11.463;[RPM] 4;0.0
20:23:11.510;[RPM] 4;0.0
20:23:11.545;[RPM] 4;0.0
20:23:11.579;[RPM] 4;0.0
20:23:11.609;[RPM] 4;0.0
20:23:11.646;[RPM] 4;0.0
20:23:11.694;[RPM] 4;0.0
20:23:11.731;[RPM] 4;0.0
20:23:11.777;[RPM] 4;0.0
20:23:11.809;[RPM] 4;0.0
20:23:11.843;[RPM] 4;0.0
20:23:11.878;[RPM] 4;0.0
20:23:11.926;[RPM] 4;0.0
20:23:11.959;[RPM] 4;0.0
20:23:12.010;[RPM] 4;0.0
20:23:12.042;[RPM] 4;0.0
20:23:12.095;[RPM] 4;0.0
20:23:12.128;[RPM] 4;0.0
20:23:12.181;[RPM] 4;0.0
20:23:12.227;[RPM] 4;0.0
20:23:12.260;[RPM] 4;0.0
20:23:12.295;[RPM] 4;0.0
20:23:12.334;[RPM] 4;0.0
20:23:12.375;[RPM] 4;0.0
20:23:12.414;[RPM] 4;0.0
20:23:12.459;[RPM] 4;0.0
20:23:12.494;[RPM] 4;0.0
20:23:12.533;[RPM] 4;0.0
20:23:12.577;[RPM] 4;0.0
20:23:12.615;[RPM] 4;0.0
20:23:12.660;[RPM] 4;0.0
20:23:12.710;[RPM] 4;0.0
20:23:12.747;[RPM] 4;0.0
20:23:12.791;[RPM] 4;0.0
20:23:12.826;[RPM] 4;0.0
20:23:12.877;[RPM] 4;0.0
20:23:12.909;[RPM] 4;0.0
20:23:12.957;[RPM] 4;0.0
20:23:12.993;[RPM] 4;0.0
20:23:13.029;[RPM] 4;0.0
20:23:13.081;[RPM] 4;0.0
20:23:13.128;[RPM] 4;0.0
20:23:13.195;[RPM] 4;0.0
20:23:13.233;[RPM] 4;0.0
20:23:13.277;[RPM] 4;0.0
20:23:13.324;[RPM] 4;0.0
20:23:13.366;[RPM] 4;0.0
20:23:13.409;[RPM] 4;0.0
20:23:13.446;[RPM] 4;0.0
20:23:13.493;[RPM] 4;0.0
20:23:13.528;[RPM] 4;0.0
20:23:13.573;[RPM] 4;0.0
20:23:13.633;[RPM] 4;0.0
20:23:13.677;[RPM] 4;0.0
20:23:13.715;[RPM] 4;0.0
20:23:13.771;[RPM] 4;0.0
20:23:13.812;[RPM] 4;0.0
20:23:13.863;[RPM] 4;0.0
20:23:13.894;[RPM] 4;0.0
20:23:13.944;[RPM] 4;0.0
20:23:13.963;[RPM] 4;0.0
20:23:14.021;[RPM] 4;0.0
20:23:14.073;[RPM] 4;1868.4604
20:23:14.148;[RPM] 4;2703.677
20:23:14.180;[RPM] 4;3203.075
20:23:14.203;[RPM] 4;3406.7683
20:23:14.249;[RPM] 4;3568.0305
20:23:14.299;[RPM] 4;3737.8518
20:23:14.364;[RPM] 4;3890.0413
20:23:14.433;[RPM] 4;4018.216
20:23:14.483;[RPM] 4;4143.646
20:23:14.516;[RPM] 4;4260.1533
20:23:14.584;[RPM] 4;4357.9316
20:23:14.613;[RPM] 4;4448.3984
20:23:14.669;[RPM] 4;4546.8325
20:23:14.725;[RPM] 4;4628.201
20:23:14.762;[RPM] 4;4702.1943
20:23:14.814;[RPM] 4;4778.5923
20:23:14.850;[RPM] 4;4848.0933
20:23:14.895;[RPM] 4;4978.4272
20:23:14.940;[RPM] 4;5020.0806
20:23:14.984;[RPM] 4;5152.8687
20:23:15.015;[RPM] 4;5199.3066
20:23:15.065;[RPM] 4;5281.69
20:23:15.114;[RPM] 4;5430.8467
20:23:15.162;[RPM] 4;5508.63
20:23:15.194;[RPM] 4;5617.9775
20:23:15.246;[RPM] 4;5668.9346
20:23:15.305;[RPM] 4;5775.8955
20:23:15.329;[RPM] 4;5877.7427
20:23:15.379;[RPM] 4;5905.5117
20:23:15.448;[RPM] 4;6026.5166
20:23:15.504;[RPM] 4;6109.9795
20:23:15.532;[RPM] 4;6165.2285
20:23:15.581;[RPM] 4;6198.347
20:23:15.640;[RPM] 4;6291.9463
20:23:15.682;[RPM] 4;6382.979
20:23:15.738;[RPM] 4;6437.768
20:23:15.780;[RPM] 4;6468.3057
20:23:15.825;[RPM] 4;6521.739
20:23:15.874;[RPM] 4;6555.9443
20:23:15.926;[RPM] 4;6590.5093
20:23:16.011;[RPM] 4;6599.208
20:23:16.048;[RPM] 4;6634.2324
20:23:16.092;[RPM] 4;6669.6313
20:23:16.145;[RPM] 4;6666.667
20:23:16.192;[RPM] 4;6705.4087
20:23:16.248;[RPM] 4;6714.4136
20:23:16.313;[RPM] 4;6738.5444
20:23:16.380;[RPM] 4;6744.6045
20:23:16.454;[RPM] 4;6756.757
20:23:16.508;[RPM] 4;6775.0674
20:23:16.592;[RPM] 4;6790.403
20:23:16.656;[RPM] 4;6802.721
20:23:16.697;[RPM] 4;6808.897
20:23:16.744;[RPM] 4;6818.182
20:23:16.790;[RPM] 4;6787.33
20:23:16.838;[RPM] 4;6824.3857
20:23:16.889;[RPM] 4;6833.713
20:23:16.927;[RPM] 4;6836.8276
20:23:16.973;[RPM] 4;6830.601
20:23:17.023;[RPM] 4;6839.9453
20:23:17.078;[RPM] 4;6846.1895
20:23:17.123;[RPM] 4;6849.3154
20:23:17.161;[RPM] 4;6827.492
20:23:17.210;[RPM] 4;6855.576
20:23:17.263;[RPM] 4;6855.576
20:23:17.312;[RPM] 4;6858.711
20:23:17.373;[RPM] 4;6843.066
20:23:17.416;[RPM] 4;6864.9883
20:23:17.476;[RPM] 4;6861.8486
20:23:17.525;[RPM] 4;6864.9883
20:23:17.588;[RPM] 4;6864.9883
20:23:17.632;[RPM] 4;6868.1313
20:23:17.677;[RPM] 4;6855.576
20:23:17.726;[RPM] 4;6871.278
20:23:17.774;[RPM] 4;6871.278
20:23:17.823;[RPM] 4;6852.4443
20:23:17.873;[RPM] 4;6852.4443
20:23:17.935;[RPM] 4;6868.1313
20:23:18.092;[RPM] 4;6871.278
20:23:18.109;[RPM] 4;6874.4272
20:23:19.339;[RPM] 4;6864.9883
20:23:19.372;[RPM] 4;6861.8486
20:23:19.394;[RPM] 4;6880.7334
20:23:19.424;[RPM] 4;6880.7334
20:23:19.456;[RPM] 4;6864.9883
20:23:19.481;[RPM] 4;6861.8486
20:23:19.510;[RPM] 4;6855.576
20:23:19.539;[RPM] 4;6880.7334
20:23:19.564;[RPM] 4;6890.216
20:23:19.595;[RPM] 4;6890.216
20:23:19.627;[RPM] 4;6877.5786
20:23:19.660;[RPM] 4;6887.0522
20:23:19.682;[RPM] 4;6890.216
20:23:19.710;[RPM] 4;6871.278
20:23:19.739;[RPM] 4;6883.891
20:23:19.771;[RPM] 4;6868.1313
20:23:19.795;[RPM] 4;6880.7334
20:23:19.826;[RPM] 4;6883.891
20:23:19.857;[RPM] 4;6887.0522
20:23:19.881;[RPM] 4;6880.7334
20:23:19.909;[RPM] 4;6871.278
20:23:19.939;[RPM] 4;6890.216
20:23:19.973;[RPM] 4;6861.8486
20:23:20.009;[RPM] 4;6902.899
20:23:20.027;[RPM] 4;6899.724
20:23:20.059;[RPM] 4;6858.711
20:23:20.090;[RPM] 4;6896.552
20:23:20.115;[RPM] 4;6880.7334
20:23:20.142;[RPM] 4;6893.3823
20:23:20.177;[RPM] 4;6896.552
20:23:20.199;[RPM] 4;6880.7334
20:23:20.227;[RPM] 4;6893.3823
20:23:20.256;[RPM] 4;6871.278
20:23:20.289;[RPM] 4;6902.899
20:23:20.311;[RPM] 4;6896.552
20:23:20.340;[RPM] 4;6861.8486
20:23:20.380;[RPM] 4;6893.3823
20:23:20.417;[RPM] 4;6874.4272
20:23:20.443;[RPM] 4;6896.552
20:23:20.474;[RPM] 4;6874.4272
20:23:20.511;[RPM] 4;6893.3823
20:23:20.545;[RPM] 4;6864.9883
20:23:20.592;[RPM] 4;6902.899
20:23:20.612;[RPM] 4;6868.1313
20:23:20.650;[RPM] 4;6887.0522
20:23:20.682;[RPM] 4;6896.552
20:23:20.729;[RPM] 4;6883.891
20:23:20.740;[RPM] 4;6887.0522
20:23:20.773;[RPM] 4;6890.216
20:23:20.806;[RPM] 4;6890.216
20:23:20.838;[RPM] 4;6890.216
20:23:20.875;[RPM] 4;6887.0522
20:23:20.898;[RPM] 4;6868.1313
20:23:20.928;[RPM] 4;6877.5786
20:23:20.957;[RPM] 4;6887.0522
20:23:20.990;[RPM] 4;6883.891
20:23:21.023;[RPM] 4;6877.5786
20:23:21.056;[RPM] 4;6868.1313
20:23:21.081;[RPM] 4;6890.216
20:23:21.111;[RPM] 4;6874.4272
20:23:21.147;[RPM] 4;6861.8486
20:23:21.182;[RPM] 4;6887.0522
20:23:21.211;[RPM] 4;6858.711
20:23:21.242;[RPM] 4;6896.552
20:23:21.289;[RPM] 4;6864.9883
20:23:21.324;[RPM] 4;6896.552
20:23:21.359;[RPM] 4;6868.1313
20:23:21.395;[RPM] 4;6893.3823
20:23:21.425;[RPM] 4;6893.3823
20:23:21.460;[RPM] 4;6890.216
20:23:21.489;[RPM] 4;6887.0522
20:23:21.525;[RPM] 4;6890.216
20:23:21.548;[RPM] 4;6871.278
20:23:21.581;[RPM] 4;6899.724
20:23:21.612;[RPM] 4;6899.724
20:23:21.643;[RPM] 4;6902.899
20:23:21.693;[RPM] 4;6883.891
20:23:21.742;[RPM] 4;6893.3823
20:23:21.759;[RPM] 4;6893.3823
20:23:21.798;[RPM] 4;6883.891
20:23:21.829;[RPM] 4;6890.216
20:23:21.896;[RPM] 4;6871.278
20:23:21.928;[RPM] 4;6887.0522
20:23:21.963;[RPM] 4;6887.0522
20:23:21.998;[RPM] 4;6880.7334
20:23:22.044;[RPM] 4;6874.4272
20:23:22.094;[RPM] 4;6874.4272
20:23:22.127;[RPM] 4;6871.278
20:23:22.159;[RPM] 4;6868.1313
20:23:22.192;[RPM] 4;6864.9883
20:23:22.226;[RPM] 4;6871.278
20:23:22.262;[RPM] 4;6880.7334
20:23:22.310;[RPM] 4;6874.4272
20:23:22.346;[RPM] 4;6880.7334
20:23:22.375;[RPM] 4;6852.4443
20:23:22.409;[RPM] 4;6877.5786
20:23:22.445;[RPM] 4;6861.8486
20:23:22.476;[RPM] 4;6877.5786
20:23:22.510;[RPM] 4;6877.5786
20:23:22.544;[RPM] 4;6877.5786
20:23:22.575;[RPM] 4;6855.576
20:23:22.609;[RPM] 4;6877.5786
20:23:22.645;[RPM] 4;6883.891
20:23:22.675;[RPM] 4;6887.0522
20:23:22.708;[RPM] 4;6874.4272
20:23:22.744;[RPM] 4;6887.0522
20:23:22.776;[RPM] 4;6868.1313
20:23:22.814;[RPM] 4;6874.4272
20:23:22.846;[RPM] 4;6890.216
20:23:22.890;[RPM] 4;6887.0522
20:23:22.929;[RPM] 4;6896.552
20:23:22.961;[RPM] 4;6906.077
20:23:22.997;[RPM] 4;6874.4272
20:23:23.028;[RPM] 4;6915.6294
20:23:23.062;[RPM] 4;6912.4424
20:23:23.095;[RPM] 4;6909.2583
20:23:23.129;[RPM] 4;6912.4424
20:23:23.165;[RPM] 4;6909.2583
20:23:23.206;[RPM] 4;6915.6294
20:23:23.243;[RPM] 4;6912.4424
20:23:23.275;[RPM] 4;6912.4424
20:23:23.310;[RPM] 4;6912.4424
20:23:23.344;[RPM] 4;6915.6294
20:23:23.379;[RPM] 4;6909.2583
20:23:23.413;[RPM] 4;6906.077
20:23:23.449;[RPM] 4;6906.077
20:23:23.481;[RPM] 4;6864.9883
20:23:23.525;[RPM] 4;6874.4272
20:23:23.559;[RPM] 4;6883.891
20:23:23.612;[RPM] 4;6896.552
20:23:23.643;[RPM] 4;6896.552
20:23:23.676;[RPM] 4;6896.552
20:23:23.708;[RPM] 4;6880.7334
20:23:23.741;[RPM] 4;6890.216
20:23:23.777;[RPM] 4;6902.899
20:23:23.808;[RPM] 4;6909.2583
20:23:23.844;[RPM] 4;6887.0522
20:23:23.875;[RPM] 4;6906.077
20:23:23.913;[RPM] 4;6918.8193
20:23:23.945;[RPM] 4;6915.6294
20:23:23.981;[RPM] 4;6909.2583
20:23:24.015;[RPM] 4;6909.2583
20:23:24.056;[RPM] 4;6906.077
20:23:24.095;[RPM] 4;6906.077
20:23:24.132;[RPM] 4;6902.899
20:23:24.178;[RPM] 4;6883.891
20:23:24.215;[RPM] 4;6890.216
20:23:24.259;[RPM] 4;6893.3823
20:23:24.317;[RPM] 4;6893.3823
20:23:24.381;[RPM] 4;6864.9883
20:23:24.531;[RPM] 4;6887.0522
20:23:24.744;[RPM] 4;6880.7334
20:23:24.762;[RPM] 4;6852.4443
20:23:24.792;[RPM] 4;6877.5786
20:23:24.827;[RPM] 4;6880.7334
20:23:24.846;[RPM] 4;6880.7334
20:23:24.878;[RPM] 4;6874.4272
20:23:24.909;[RPM] 4;6849.3154
20:23:24.940;[RPM] 4;6880.7334
20:23:24.961;[RPM] 4;6880.7334
20:23:24.992;[RPM] 4;6877.5786
20:23:25.027;[RPM] 4;6877.5786
20:23:25.058;[RPM] 4;6887.0522
20:23:25.078;[RPM] 4;6890.216
20:23:25.111;[RPM] 4;6883.891
20:23:25.144;[RPM] 4;6883.891
20:23:25.175;[RPM] 4;6887.0522
20:23:25.206;[RPM] 4;6893.3823
20:23:25.231;[RPM] 4;6887.0522
20:23:25.259;[RPM] 4;6864.9883
20:23:25.294;[RPM] 4;6883.891
20:23:25.323;[RPM] 4;6887.0522
20:23:25.346;[RPM] 4;6849.3154
20:23:25.377;[RPM] 4;6868.1313
20:23:25.409;[RPM] 4;6874.4272
20:23:25.444;[RPM] 4;6883.891
20:23:25.478;[RPM] 4;6883.891
20:23:25.496;[RPM] 4;6880.7334
20:23:25.530;[RPM] 4;6880.7334
20:23:25.565;[RPM] 4;6877.5786
20:23:25.595;[RPM] 4;6877.5786
20:23:25.627;[RPM] 4;6868.1313
20:23:25.660;[RPM] 4;6855.576
20:23:25.698;[RPM] 4;6874.4272
20:23:25.732;[RPM] 4;6843.066
20:23:25.758;[RPM] 4;6877.5786
20:23:25.791;[RPM] 4;6852.4443
20:23:25.826;[RPM] 4;6874.4272
20:23:25.860;[RPM] 4;6877.5786
20:23:25.882;[RPM] 4;6846.1895
20:23:25.914;[RPM] 4;6871.278
20:23:25.946;[RPM] 4;6877.5786
20:23:25.975;[RPM] 4;6877.5786
20:23:26.008;[RPM] 4;6874.4272
20:23:26.029;[RPM] 4;6868.1313
20:23:26.063;[RPM] 4;6846.1895
20:23:26.113;[RPM] 4;6874.4272
20:23:26.131;[RPM] 4;6874.4272
20:23:26.161;[RPM] 4;6871.278
20:23:26.196;[RPM] 4;6852.4443
20:23:26.232;[RPM] 4;6883.891
20:23:26.260;[RPM] 4;6883.891
20:23:26.308;[RPM] 4;6887.0522
20:23:26.329;[RPM] 4;6880.7334
20:23:26.377;[RPM] 4;6880.7334
20:23:26.409;[RPM] 4;6880.7334
20:23:26.429;[RPM] 4;6880.7334
20:23:26.458;[RPM] 4;6877.5786
20:23:26.494;[RPM] 4;6880.7334
20:23:26.526;[RPM] 4;6880.7334
20:23:26.563;[RPM] 4;6877.5786
20:23:26.597;[RPM] 4;6861.8486
20:23:26.626;[RPM] 4;6855.576
20:23:26.660;[RPM] 4;6890.216
20:23:26.694;[RPM] 4;6893.3823
20:23:26.729;[RPM] 4;6883.891
20:23:26.758;[RPM] 4;6890.216
20:23:26.777;[RPM] 4;6864.9883
20:23:26.810;[RPM] 4;6887.0522
20:23:26.844;[RPM] 4;6877.5786
20:23:26.878;[RPM] 4;6887.0522
20:23:26.913;[RPM] 4;6880.7334
20:23:26.946;[RPM] 4;6887.0522
20:23:26.977;[RPM] 4;6893.3823
20:23:27.010;[RPM] 4;6855.576
20:23:27.045;[RPM] 4;6890.216
20:23:27.063;[RPM] 4;6887.0522
20:23:27.094;[RPM] 4;6858.711
20:23:27.132;[RPM] 4;6880.7334
20:23:27.160;[RPM] 4;6883.891
20:23:27.195;[RPM] 4;6883.891
20:23:27.229;[RPM] 4;6849.3154
20:23:27.260;[RPM] 4;6855.576
20:23:27.296;[RPM] 4;6861.8486
20:23:27.326;[RPM] 4;6858.711
20:23:27.360;[RPM] 4;6855.576
20:23:27.393;[RPM] 4;6858.711
20:23:27.429;[RPM] 4;6887.0522
20:23:27.462;[RPM] 4;6877.5786
20:23:27.495;[RPM] 4;6880.7334
20:23:27.527;[RPM] 4;6890.216
20:23:27.562;[RPM] 4;6883.891
20:23:27.596;[RPM] 4;6883.891
20:23:27.614;[RPM] 4;6880.7334
20:23:27.646;[RPM] 4;6880.7334
20:23:27.680;[RPM] 4;6883.891
20:23:27.714;[RPM] 4;6890.216
20:23:27.745;[RPM] 4;6883.891
20:23:27.777;[RPM] 4;6883.891
20:23:27.810;[RPM] 4;6880.7334
